,Course,Daytime_evening_attendance,Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Status_0,Status_1,Status_2
1231,9238,1,127.3,0,1,1,0,0,20,12.166666666666666,11.666666666666666,2,1,False,False,True
1232,9500,1,130.0,0,0,1,0,0,23,14.357142857142858,14.357142857142858,2,1,False,False,True
1233,9773,1,115.0,0,0,1,0,0,19,12.833333333333334,12.666666666666666,2,1,False,False,True
1234,9500,1,131.5,0,0,1,0,0,19,13.925714285714283,13.925714285714283,2,1,False,False,True
1235,9991,0,125.7,0,0,1,0,0,26,12.0,11.0,0,0,True,False,False
1236,9500,1,126.8,0,0,1,0,0,18,13.44285714285714,13.744444444444444,2,1,False,False,True
1237,9119,1,132.4,0,0,1,1,0,18,16.0,0.0,0,0,True,False,False
1238,9003,1,150.0,0,0,1,1,0,20,13.125,13.2,2,1,False,False,True
1239,9670,1,95.0,0,0,1,1,0,19,0.0,0.0,0,0,True,False,False
1240,9991,0,128.2,0,0,0,1,0,32,11.4,11.0,0,0,True,False,False
1241,9130,1,130.0,0,0,0,1,0,31,11.0,11.666666666666666,0,0,True,False,False
1242,9119,1,100.0,0,0,1,1,0,25,11.0,10.0,1,1,False,True,False
1243,9085,1,159.9,0,0,1,0,0,21,13.666666666666666,13.0,2,1,False,False,True
1244,9991,0,100.0,0,0,0,0,0,31,11.75,10.0,0,0,True,False,False
1245,9853,1,116.5,0,0,1,0,0,34,10.0,13.0,0,0,True,False,False
1246,9238,1,120.0,0,0,1,0,1,18,13.5,12.833333333333334,2,1,False,False,True
1247,9238,1,117.0,0,1,1,0,0,19,0.0,0.0,0,0,True,False,False
1248,9670,1,140.0,0,1,1,0,0,21,12.0,11.0,1,1,False,True,False
1249,9853,1,118.1,0,0,0,0,0,18,13.0,11.8,0,0,True,False,False
1250,9254,1,153.5,0,0,1,0,0,20,14.833333333333334,16.0,2,1,False,False,True
1251,9773,1,127.9,0,0,1,0,0,20,11.833333333333334,12.857142857142858,2,1,False,False,True
1252,9670,1,118.8,1,0,1,0,1,18,12.0,12.333333333333334,2,1,False,False,True
1253,9238,1,126.7,0,0,1,0,0,19,12.75,11.333333333333334,2,1,False,False,True
1254,9085,1,170.0,0,0,1,0,0,19,0.0,14.75,1,1,False,True,False
1255,9130,1,110.0,0,0,1,0,1,30,0.0,10.0,0,0,True,False,False
1256,9238,1,115.0,0,0,1,0,0,19,12.0,12.857142857142858,2,1,False,False,True
1257,9556,1,119.0,0,0,1,0,0,19,11.677777777777775,13.8,2,1,False,False,True
1258,9500,1,121.8,0,0,1,0,1,19,13.6,13.6,2,1,False,False,True
1259,9085,1,133.4,0,0,1,0,0,19,16.0,15.875,2,1,False,False,True
1260,9238,1,131.4,0,0,1,0,0,20,11.8,11.5,2,1,False,False,True
1261,9119,1,135.0,0,1,1,1,0,25,0.0,14.0,0,0,True,False,False
1262,9773,1,122.8,0,0,1,1,0,19,0.0,0.0,0,0,True,False,False
1263,9853,1,140.0,0,1,1,0,1,34,16.142857142857142,16.2,2,1,False,False,True
1264,9500,1,125.3,0,0,1,0,1,18,11.785714285714286,11.785714285714286,2,1,False,False,True
1265,9500,1,126.3,0,0,1,0,1,18,13.42375,13.42375,2,1,False,False,True
1266,9670,1,100.0,0,0,1,0,0,20,12.5,14.166666666666666,2,1,False,False,True
1267,9500,1,121.3,0,0,1,0,1,20,12.464285714285714,12.464285714285714,2,1,False,False,True
1268,9991,0,135.0,0,1,1,0,0,23,12.375,12.6,1,1,False,True,False
1269,9670,1,120.0,0,0,1,0,0,28,10.0,0.0,0,0,True,False,False
1270,9773,1,113.7,0,0,1,0,0,18,12.6,12.428571428571429,1,1,False,True,False
1271,9147,1,129.7,0,0,1,0,0,19,12.6,12.4,2,1,False,False,True
1272,9147,1,132.1,0,0,1,0,0,34,10.0,12.0,0,0,True,False,False
1273,9853,1,120.3,0,0,1,0,0,35,0.0,0.0,0,0,True,False,False
1274,9991,0,120.0,0,0,1,0,0,32,11.6,12.333333333333334,2,1,False,False,True
1275,9254,1,123.1,0,0,1,0,0,19,12.166666666666666,13.5,2,1,False,False,True
1276,9670,1,119.4,0,0,1,0,0,18,13.6,12.666666666666666,2,1,False,False,True
1277,9147,1,140.0,0,0,0,0,0,35,12.5,11.8,0,0,True,False,False
1278,8014,0,116.5,0,0,1,1,1,24,12.25,11.5,1,1,False,True,False
1279,9238,1,113.0,0,0,1,0,1,20,11.714285714285714,12.625,2,1,False,False,True
1280,9773,1,133.9,0,0,1,1,1,18,13.5,13.0,2,1,False,False,True
1281,9500,1,115.5,0,0,1,1,1,20,13.024285714285714,13.024285714285714,2,1,False,False,True
1282,9254,1,116.5,0,0,0,1,0,18,0.0,0.0,0,0,True,False,False
1283,9119,1,171.2,0,0,1,1,1,18,17.333333333333332,18.571428571428573,2,1,False,False,True
1284,9670,1,119.1,0,0,1,1,1,20,11.0,11.5,2,1,False,False,True
1285,9853,1,121.1,0,0,1,1,0,19,13.666666666666666,12.5,0,0,True,False,False
1286,9070,1,132.9,0,0,1,1,1,20,11.375,13.8,1,1,False,True,False
1287,9238,1,132.8,0,0,1,1,0,19,12.833333333333334,11.833333333333334,2,1,False,False,True
1288,9773,1,126.7,0,0,1,1,0,20,12.6,11.5,2,1,False,False,True
1289,9500,1,105.8,0,0,1,1,0,22,14.333333333333334,13.771428571428572,2,1,False,False,True
1290,9119,1,117.2,0,0,1,1,1,18,13.5,13.625,1,1,False,True,False
1291,9500,1,140.0,0,0,1,1,0,19,14.285714285714286,14.285714285714286,2,1,False,False,True
1292,9003,1,120.0,0,0,1,1,0,22,11.75,10.0,0,0,True,False,False
1293,9119,1,119.5,0,0,1,1,0,20,14.8,17.6,2,1,False,False,True
1294,9003,1,153.9,0,1,0,1,0,34,0.0,0.0,0,0,True,False,False
1295,8014,0,130.0,0,0,1,1,0,24,10.0,0.0,0,0,True,False,False
1296,9670,1,107.0,0,0,1,1,0,26,0.0,0.0,0,0,True,False,False
1297,9500,1,132.8,0,0,1,1,0,35,12.6,12.38,0,0,True,False,False
1298,9991,0,127.5,0,0,1,1,0,22,12.428571428571429,11.8,2,1,False,False,True
1299,9254,1,123.3,0,0,1,1,0,26,10.0,12.0,1,1,False,True,False
1300,9147,1,122.0,0,0,1,1,0,19,12.333333333333334,0.0,0,0,True,False,False
1301,9254,1,114.8,0,0,0,1,0,19,0.0,0.0,0,0,True,False,False
1302,171,1,140.0,0,1,1,1,0,20,0.0,0.0,2,1,False,False,True
1303,9670,1,111.0,0,1,1,1,0,21,12.1,13.333333333333334,2,1,False,False,True
1304,9773,1,133.2,0,0,1,0,1,19,14.714285714285714,15.0,2,1,False,False,True
1305,9773,1,123.0,0,0,1,0,0,18,12.666666666666666,12.833333333333334,2,1,False,False,True
1306,9003,1,150.0,0,0,1,0,1,23,14.384615384615383,13.3,2,1,False,False,True
1307,9147,1,132.3,0,0,1,0,1,18,13.4,12.2,2,1,False,False,True
1308,9500,1,126.0,0,0,1,0,0,18,13.314285714285717,13.314285714285717,2,1,False,False,True
1309,9500,1,119.3,0,0,1,0,0,19,11.98857142857143,11.98857142857143,2,1,False,False,True
1310,9147,1,133.8,0,0,1,0,0,21,11.545454545454543,12.88888888888889,2,1,False,False,True
1311,9085,1,126.5,0,0,1,0,1,18,16.46153846153846,13.875,2,1,False,False,True
1312,9773,1,138.4,0,0,1,0,1,24,13.666666666666666,12.833333333333334,2,1,False,False,True
1313,9500,1,129.0,0,0,1,0,0,18,12.65,13.411111111111111,0,0,True,False,False
1314,9670,1,118.3,0,0,1,0,0,18,12.333333333333334,12.0,1,1,False,True,False
1315,9500,1,129.8,0,0,1,0,0,20,14.37,14.65,2,1,False,False,True
1316,9085,1,113.6,0,0,1,0,0,19,12.0,11.75,1,1,False,True,False
1317,9773,1,128.3,0,0,0,0,1,18,12.0,10.666666666666666,0,0,True,False,False
1318,9254,1,130.0,0,0,1,0,1,19,12.0,11.0,0,0,True,False,False
1319,9853,1,121.9,0,0,1,0,0,19,12.6,11.2,2,1,False,False,True
1320,9238,1,129.4,0,1,1,0,0,18,12.166666666666666,12.333333333333334,2,1,False,False,True
1321,9853,1,115.3,0,0,1,0,0,20,13.5,14.0,1,1,False,True,False
1322,9500,1,125.5,0,0,1,0,1,18,13.76375,13.76375,2,1,False,False,True
1323,9556,1,117.8,0,0,1,0,1,19,12.4,12.8,2,1,False,False,True
1324,9147,1,118.7,0,0,1,0,0,18,10.666666666666666,12.0,1,1,False,True,False
1325,9500,1,139.0,0,0,1,0,0,18,14.333333333333334,14.333333333333334,2,1,False,False,True
1326,9085,1,98.9,0,0,1,0,0,21,12.5,12.666666666666666,1,1,False,True,False
1327,9254,1,137.7,0,1,0,0,0,19,10.0,0.0,0,0,True,False,False
1328,9500,1,113.6,0,0,1,0,0,21,14.69625,14.622222222222224,2,1,False,False,True
1329,9085,1,113.4,0,0,1,0,0,18,11.5,13.75,1,1,False,True,False
1330,9556,1,128.5,0,0,1,0,1,18,12.855555555555556,13.9125,2,1,False,False,True
1331,9500,1,142.8,0,0,1,0,0,18,13.7,13.994444444444444,2,1,False,False,True
1332,9130,1,137.7,0,0,0,0,0,23,0.0,12.0,0,0,True,False,False
1333,9238,1,103.5,0,0,1,0,0,20,11.2,12.0,1,1,False,True,False
1334,9500,1,123.2,0,0,1,0,0,18,13.285714285714286,13.333333333333334,2,1,False,False,True
1335,9853,1,126.0,0,0,1,0,0,19,13.0,10.4,1,1,False,True,False
1336,9500,1,121.7,0,0,1,0,1,27,12.6,11.685714285714283,1,1,False,True,False
1337,9147,1,142.8,0,1,0,0,1,19,12.8,12.0,1,1,False,True,False
1338,9130,1,120.0,0,0,1,0,0,21,11.5,11.0,0,0,True,False,False
1339,9500,1,119.3,0,0,1,0,1,19,11.4,11.4,2,1,False,False,True
1340,9238,1,121.0,0,0,1,0,1,21,12.333333333333334,11.333333333333334,2,1,False,False,True
1341,9773,1,139.4,0,0,1,0,0,18,12.8,12.2,2,1,False,False,True
1342,9085,1,113.9,0,0,1,0,1,20,12.0,15.0,2,1,False,False,True
1343,9853,1,124.6,0,0,1,0,1,18,13.0,13.5,2,1,False,False,True
1344,9070,1,123.8,0,1,0,0,1,18,11.833333333333334,11.0,0,0,True,False,False
1345,9085,1,126.3,0,0,1,0,0,18,14.0,13.333333333333334,2,1,False,False,True
1346,9773,1,120.4,0,0,1,0,1,18,12.333333333333334,13.5,2,1,False,False,True
1347,9500,1,120.5,0,0,1,0,1,19,13.04,12.5,1,1,False,True,False
1348,9085,1,144.9,0,1,0,0,0,23,13.166666666666666,13.333333333333334,1,1,False,True,False
1349,9085,1,139.9,0,0,1,0,1,24,12.5,12.833333333333334,2,1,False,False,True
1350,171,1,133.3,0,0,1,0,0,19,0.0,0.0,2,1,False,False,True
1351,9500,1,126.0,0,0,1,0,0,18,15.657142857142857,15.657142857142857,2,1,False,False,True
1352,9070,1,133.5,0,0,1,0,0,19,12.166666666666666,11.333333333333334,2,1,False,False,True
1353,9853,1,127.9,0,0,1,0,0,19,0.0,0.0,0,0,True,False,False
1354,9238,1,105.9,0,0,1,0,1,20,10.6,11.166666666666666,1,1,False,True,False
1355,9085,1,124.3,0,0,1,0,0,20,13.428571428571429,12.666666666666666,1,1,False,True,False
1356,9773,1,102.5,0,0,1,0,0,26,11.75,0.0,0,0,True,False,False
1357,9254,1,97.0,0,1,0,1,0,36,0.0,0.0,0,0,True,False,False
1358,171,1,134.7,0,0,0,1,0,19,0.0,0.0,0,0,True,False,False
1359,9119,1,113.8,0,0,0,1,0,27,0.0,0.0,0,0,True,False,False
1360,9119,1,116.9,0,0,1,1,0,18,13.0,0.0,0,0,True,False,False
1361,9500,1,124.0,0,0,1,1,1,18,13.331428571428573,13.331428571428573,2,1,False,False,True
1362,9070,1,117.5,0,0,1,1,0,28,0.0,0.0,0,0,True,False,False
1363,171,1,154.8,0,0,1,1,0,21,0.0,0.0,2,1,False,False,True
1364,9500,1,141.0,0,0,1,1,0,19,13.7,13.7,2,1,False,False,True
1365,9670,1,120.0,0,1,0,1,0,26,0.0,0.0,0,0,True,False,False
1366,9119,1,133.6,0,0,1,1,0,20,13.454545454545457,13.875,0,0,True,False,False
1367,9500,1,122.0,0,0,1,1,0,19,12.2,12.2,2,1,False,False,True
1368,9147,1,120.0,0,0,1,1,0,21,10.0,11.0,0,0,True,False,False
1369,9670,1,114.2,0,0,1,1,1,23,13.0,12.857142857142858,2,1,False,False,True
1370,8014,0,95.5,0,0,1,1,0,29,12.0,14.0,2,1,False,False,True
1371,9500,1,120.0,0,0,1,1,0,20,15.028571428571428,15.028571428571428,2,1,False,False,True
1372,9238,1,111.1,0,0,1,1,0,18,12.0,11.714285714285714,2,1,False,False,True
1373,9773,1,128.6,0,0,1,1,0,19,12.0,12.4,2,1,False,False,True
1374,9556,1,130.0,0,0,0,1,0,23,13.666666666666666,11.333333333333334,0,0,True,False,False
1375,171,1,111.1,0,0,1,1,0,21,0.0,0.0,0,0,True,False,False
1376,9147,1,122.7,0,0,1,1,0,18,12.0,12.5,1,1,False,True,False
1377,171,1,134.4,0,0,1,1,1,18,0.0,0.0,2,1,False,False,True
1378,9070,1,131.0,0,1,0,1,0,21,14.0,0.0,0,0,True,False,False
1379,9238,1,125.0,0,0,1,1,0,22,0.0,0.0,0,0,True,False,False
1380,9556,1,106.0,0,0,1,1,0,21,12.375,12.583333333333334,2,1,False,False,True
1381,9500,1,128.0,0,0,0,1,0,32,0.0,0.0,0,0,True,False,False
1382,9003,1,120.0,0,0,1,1,0,27,11.421052631578949,11.076923076923077,2,1,False,False,True
1383,9500,1,134.8,0,0,1,1,0,18,13.35,13.35,2,1,False,False,True
1384,9070,1,112.0,0,0,1,1,1,24,15.0,16.0,2,1,False,False,True
1385,9130,1,116.1,0,0,1,1,0,22,10.5,0.0,0,0,True,False,False
1386,9130,1,120.0,0,0,0,1,0,22,0.0,0.0,0,0,True,False,False
1387,9147,1,119.7,0,0,1,1,0,19,13.25,11.833333333333334,2,1,False,False,True
1388,9119,1,117.1,0,0,1,1,0,19,0.0,0.0,0,0,True,False,False
1389,9085,1,112.4,0,0,1,1,0,21,11.5,10.6,1,1,False,True,False
1390,9500,1,131.0,0,0,1,0,1,18,13.88125,13.88125,2,1,False,False,True
1391,9254,1,130.9,0,0,1,0,0,18,11.333333333333334,12.6,2,1,False,False,True
1392,171,1,134.9,0,1,1,0,0,20,0.0,0.0,0,0,True,False,False
1393,9238,1,127.1,0,0,1,0,0,19,12.857142857142858,13.666666666666666,2,1,False,False,True
1394,9773,1,110.2,0,1,1,0,0,19,11.6,12.5,2,1,False,False,True
1395,9254,1,108.7,0,0,1,0,1,18,11.4,11.333333333333334,2,1,False,False,True
1396,9130,1,138.0,0,0,1,0,0,20,13.333333333333334,13.0,1,1,False,True,False
1397,9070,1,147.7,0,1,1,0,1,22,13.571428571428571,13.77777777777778,2,1,False,False,True
1398,9556,1,123.0,0,0,1,0,0,31,11.833333333333334,12.228571428571428,2,1,False,False,True
1399,9853,1,142.8,0,0,1,0,1,19,14.428571428571429,14.142857142857142,2,1,False,False,True
1400,171,1,138.3,0,0,1,0,0,18,0.0,0.0,1,1,False,True,False
1401,9254,1,125.2,0,0,1,0,1,18,12.285714285714286,12.4,2,1,False,False,True
1402,9085,1,141.8,0,0,1,0,0,21,14.4,13.8,2,1,False,False,True
1403,9500,1,130.6,0,0,1,0,1,18,13.15,15.06875,2,1,False,False,True
1404,9147,1,130.0,0,1,0,1,0,25,0.0,0.0,0,0,True,False,False
1405,9119,1,100.0,0,1,1,1,0,21,0.0,0.0,0,0,True,False,False
1406,9500,1,119.0,0,0,1,0,1,19,12.342857142857143,12.342857142857143,2,1,False,False,True
1407,9773,1,124.3,0,0,1,0,0,19,12.2,10.8,1,1,False,True,False
1408,9254,1,122.2,0,0,1,0,0,22,10.5,11.0,0,0,True,False,False
1409,9147,1,150.0,0,0,1,1,0,19,10.6,11.6,2,1,False,False,True
1410,8014,0,135.5,0,0,1,0,0,58,0.0,0.0,0,0,True,False,False
1411,9238,1,127.3,0,0,1,0,1,19,11.25,12.0,2,1,False,False,True
1412,9670,1,127.0,0,0,1,1,0,23,10.5,11.7,2,1,False,False,True
1413,9773,1,126.9,0,0,1,0,1,19,11.0,11.666666666666666,1,1,False,True,False
1414,9500,1,127.5,0,0,1,0,0,18,13.457142857142856,14.5125,2,1,False,False,True
1415,9085,1,122.0,0,0,1,0,0,20,12.6,12.333333333333334,2,1,False,False,True
1416,9085,1,115.8,0,0,0,0,0,18,0.0,0.0,0,0,True,False,False
1417,9670,1,121.6,0,0,1,0,0,18,13.666666666666666,13.6,2,1,False,False,True
1418,9147,1,116.4,0,1,1,0,1,18,11.6,11.8,2,1,False,False,True
1419,9130,1,120.0,0,0,1,0,0,24,12.571428571428571,12.833333333333334,0,0,True,False,False
1420,9853,1,127.3,0,0,1,0,0,18,11.8,11.4,0,0,True,False,False
1421,9147,1,123.5,0,0,1,0,1,19,11.6,12.666666666666666,1,1,False,True,False
1422,9238,1,125.6,0,0,1,0,1,19,11.333333333333334,11.833333333333334,2,1,False,False,True
1423,9254,1,118.5,0,0,1,0,0,18,10.666666666666666,11.5,2,1,False,False,True
1424,9130,1,129.5,0,0,1,0,0,18,13.5,13.4,1,1,False,True,False
1425,171,1,134.6,0,0,1,0,1,19,0.0,0.0,2,1,False,False,True
1426,9085,1,140.0,0,0,1,0,0,22,13.333333333333334,11.5,2,1,False,False,True
1427,9254,1,133.2,0,0,1,0,0,19,13.4,13.5,1,1,False,True,False
1428,9238,1,133.5,0,0,1,0,1,21,10.2,12.25,1,1,False,True,False
1429,9773,1,117.9,0,0,1,0,1,21,13.0,12.833333333333334,2,1,False,False,True
1430,9500,1,128.0,0,0,1,0,1,18,12.90857142857143,12.90857142857143,2,1,False,False,True
1431,9853,1,113.2,0,0,1,0,0,20,12.0,10.0,0,0,True,False,False
1432,9254,1,122.0,0,0,1,0,1,18,10.833333333333334,11.0,1,1,False,True,False
1433,9070,1,156.9,0,0,1,0,0,19,15.333333333333334,15.833333333333334,2,1,False,False,True
1434,9500,1,125.1,0,0,1,0,1,18,12.816666666666668,12.875,1,1,False,True,False
1435,9147,1,100.0,0,1,0,1,0,26,13.0,14.0,0,0,True,False,False
1436,9119,1,160.0,0,1,1,0,0,19,13.5,11.0,1,1,False,True,False
1437,8014,0,101.0,0,0,1,0,0,35,12.5,12.166666666666666,2,1,False,False,True
1438,9670,1,121.5,0,0,1,0,1,19,13.0,14.333333333333334,2,1,False,False,True
1439,9085,1,126.8,0,0,1,1,0,18,11.75,12.571428571428571,2,1,False,False,True
1440,9670,1,132.9,0,0,1,1,0,19,12.5,14.25,2,1,False,False,True
1441,171,1,134.3,0,0,1,1,0,25,11.61111111111111,12.055555555555555,2,1,False,False,True
1442,9254,1,120.5,0,0,1,1,0,18,14.0,14.666666666666666,2,1,False,False,True
1443,9003,1,144.1,0,1,0,1,0,26,0.0,0.0,0,0,True,False,False
1444,9991,0,100.0,0,0,1,1,0,34,13.8,13.833333333333334,2,1,False,False,True
1445,9254,1,114.8,0,0,0,1,0,18,0.0,0.0,0,0,True,False,False
1446,171,1,111.9,0,0,0,1,0,18,0.0,0.0,0,0,True,False,False
1447,9119,1,125.4,0,0,1,1,1,18,12.25,12.333333333333334,0,0,True,False,False
1448,9003,1,140.0,0,0,1,1,0,20,11.5,13.666666666666666,0,0,True,False,False
1449,9070,1,140.0,0,0,1,1,0,25,12.571428571428571,12.555555555555555,2,1,False,False,True
1450,9130,1,127.8,0,0,1,1,0,18,12.0,12.166666666666666,0,0,True,False,False
1451,9003,1,131.6,0,0,1,1,0,19,12.0,12.307692307692308,2,1,False,False,True
1452,171,1,119.4,0,0,1,1,0,20,0.0,0.0,0,0,True,False,False
1453,9238,1,129.9,0,0,1,1,1,20,12.0,11.166666666666666,2,1,False,False,True
1454,9119,1,114.0,0,0,1,1,0,20,11.6,12.25,1,1,False,True,False
1455,9147,1,113.4,0,0,1,1,1,19,0.0,0.0,0,0,True,False,False
1456,9147,1,117.8,0,0,1,1,0,20,12.0,13.0,1,1,False,True,False
1457,9500,1,114.3,0,0,1,1,0,18,13.976666666666668,12.041666666666666,1,1,False,True,False
1458,9670,1,129.7,0,0,1,1,0,19,12.5,10.0,1,1,False,True,False
1459,9147,1,112.0,0,0,0,1,0,20,0.0,0.0,0,0,True,False,False
1460,9670,1,140.0,0,0,1,1,0,24,10.5,12.5,0,0,True,False,False
1461,9003,1,150.0,0,0,1,1,0,20,12.857142857142858,12.3,2,1,False,False,True
1462,9670,1,122.4,0,0,1,1,0,19,11.666666666666666,12.0,1,1,False,True,False
1463,9119,1,150.0,0,0,1,1,0,23,13.0,10.0,0,0,True,False,False
1464,9254,1,135.0,0,0,1,1,0,20,11.833333333333334,10.4,1,1,False,True,False
1465,8014,0,116.2,0,0,1,1,0,21,12.454545454545457,12.75,2,1,False,False,True
1466,9119,1,120.4,0,0,1,1,0,20,11.0,0.0,0,0,True,False,False
1467,9119,1,122.9,0,0,1,1,0,21,13.2,14.25,1,1,False,True,False
1468,9773,1,155.0,0,0,1,1,1,18,15.5,14.166666666666666,2,1,False,False,True
1469,9254,1,123.4,0,0,1,1,0,18,12.333333333333334,13.666666666666666,2,1,False,False,True
1470,9147,1,124.2,0,0,1,1,0,18,12.0,11.4,1,1,False,True,False
1471,9003,1,130.0,0,0,1,1,0,20,11.6,11.5,1,1,False,True,False
1472,9773,1,126.2,0,0,1,1,1,18,11.333333333333334,12.285714285714286,2,1,False,False,True
1473,9773,1,120.5,0,0,1,1,0,19,0.0,0.0,0,0,True,False,False
1474,9119,1,123.7,0,0,1,1,0,20,12.0,12.5,1,1,False,True,False
1475,9130,1,122.5,0,0,1,1,0,19,12.0,12.6,2,1,False,False,True
1476,9991,0,139.2,0,1,1,1,0,33,12.5,11.5,0,0,True,False,False
1477,171,1,131.2,0,0,1,1,0,21,13.666666666666666,13.0,2,1,False,False,True
1478,9003,1,120.0,0,1,0,1,0,25,14.5,0.0,0,0,True,False,False
1479,9085,1,116.7,0,0,1,1,1,20,13.2,0.0,0,0,True,False,False
1480,9085,1,150.0,0,0,1,1,1,22,12.166666666666666,14.8,0,0,True,False,False
1481,9773,1,117.5,0,0,1,0,0,39,11.25,11.333333333333334,2,1,False,False,True
1482,9670,1,137.6,0,0,1,1,1,21,15.166666666666666,14.428571428571429,2,1,False,False,True
1483,9254,1,124.3,0,0,1,0,1,19,11.166666666666666,13.4,2,1,False,False,True
1484,9500,1,116.0,0,0,1,0,1,26,10.983333333333334,10.983333333333334,2,1,False,False,True
1485,9238,1,121.4,0,0,1,0,1,19,10.75,11.5,2,1,False,False,True
1486,9085,1,142.8,0,0,0,0,1,20,13.384615384615383,14.285714285714286,2,1,False,False,True
1487,9670,1,96.0,0,0,1,0,1,25,11.285714285714286,12.2,1,1,False,True,False
1488,8014,0,125.0,0,0,1,1,0,24,0.0,0.0,0,0,True,False,False
1489,9119,1,126.1,0,0,1,1,0,20,13.0,14.833333333333334,2,1,False,False,True
1490,9003,1,155.8,0,0,1,1,0,29,16.11111111111111,13.5,2,1,False,False,True
1491,9773,1,116.0,0,0,1,1,0,20,11.5,11.0,2,1,False,False,True
1492,9130,1,110.0,0,0,1,1,0,20,10.75,10.5,0,0,True,False,False
1493,9670,1,97.2,0,0,1,1,1,24,11.6,13.0,2,1,False,False,True
1494,9500,1,100.0,0,1,1,1,0,24,0.0,0.0,0,0,True,False,False
1495,9119,1,140.0,0,0,1,1,0,23,13.8,14.142857142857142,2,1,False,False,True
1496,9556,1,128.0,0,0,1,1,0,20,13.585714285714284,14.6875,2,1,False,False,True
1497,9670,1,115.3,0,0,1,1,0,19,13.857142857142858,13.0,2,1,False,False,True
1498,9003,1,150.0,0,0,1,1,0,28,12.0,12.333333333333334,1,1,False,True,False
1499,9003,1,160.0,0,0,1,1,1,20,13.444444444444445,12.6,2,1,False,False,True
1500,9070,1,133.1,0,0,1,1,0,18,14.0,13.857142857142858,2,1,False,False,True
1501,9670,1,119.0,0,1,1,1,0,20,12.0,0.0,0,0,True,False,False
1502,9991,0,156.0,0,0,1,1,0,33,14.2,13.833333333333334,2,1,False,False,True
1503,9500,1,163.7,0,0,1,0,0,35,13.34,10.84,1,1,False,True,False
1504,9500,1,130.0,0,0,1,0,0,27,12.457142857142856,12.457142857142856,1,1,False,True,False
1505,9773,1,123.1,0,0,0,0,0,19,11.0,12.0,0,0,True,False,False
1506,9991,0,160.0,0,0,1,0,1,31,10.5,10.5,1,1,False,True,False
1507,171,1,136.1,0,0,1,1,0,19,0.0,0.0,2,1,False,False,True
1508,9070,1,132.7,0,0,1,1,0,22,14.0,13.0,2,1,False,False,True
1509,9500,1,128.2,0,0,1,0,0,39,0.0,0.0,0,0,True,False,False
1510,9254,1,126.7,0,0,0,1,0,22,0.0,0.0,0,0,True,False,False
1511,9991,0,150.0,0,0,1,1,0,47,10.0,12.5,1,1,False,True,False
1512,171,1,156.3,0,0,1,1,1,19,0.0,0.0,2,1,False,False,True
1513,9254,1,116.1,0,0,1,0,0,19,13.5,14.333333333333334,2,1,False,False,True
1514,9500,1,123.8,0,0,1,0,0,19,0.0,0.0,0,0,True,False,False
1515,171,1,153.0,0,0,1,0,1,21,13.38888888888889,14.88888888888889,2,1,False,False,True
1516,9500,1,140.0,0,0,0,0,0,39,0.0,0.0,0,0,True,False,False
1517,171,1,131.9,0,0,1,1,0,19,13.583333333333334,13.583333333333334,2,1,False,False,True
1518,171,1,141.4,0,0,1,1,1,20,0.0,0.0,1,1,False,True,False
1519,9147,1,140.0,0,1,0,1,0,24,0.0,0.0,0,0,True,False,False
1520,9991,0,115.0,0,0,1,1,0,27,10.0,0.0,0,0,True,False,False
1521,9991,0,168.0,0,0,1,1,0,29,15.2,15.2,2,1,False,False,True
1522,9085,1,101.3,0,0,1,1,0,20,12.8,0.0,0,0,True,False,False
1523,9670,1,122.6,0,0,1,1,0,21,11.166666666666666,11.0,0,0,True,False,False
1524,171,1,141.7,0,0,1,1,0,18,0.0,0.0,1,1,False,True,False
1525,9500,1,132.3,0,0,1,1,0,19,12.828571428571427,12.828571428571427,2,1,False,False,True
1526,9773,1,111.7,0,1,0,1,0,19,12.5,12.6,0,0,True,False,False
1527,9119,1,98.7,0,0,1,1,1,28,10.0,12.4,2,1,False,False,True
1528,9254,1,140.0,0,0,0,0,0,21,11.5,13.25,2,1,False,False,True
1529,9500,1,140.0,0,1,0,0,0,23,11.328571428571427,11.328571428571427,0,0,True,False,False
1530,9003,1,100.7,0,0,1,0,0,39,13.0,13.0,1,1,False,True,False
1531,9500,1,133.8,0,0,1,0,0,18,13.033333333333331,13.033333333333331,2,1,False,False,True
1532,9773,1,100.0,0,0,1,0,0,59,12.166666666666666,11.75,2,1,False,False,True
1533,9119,1,180.0,0,1,1,1,0,30,14.5,16.2,1,1,False,True,False
1534,9085,1,130.8,0,0,1,0,0,18,14.4,13.6,2,1,False,False,True
1535,9991,0,140.0,0,0,1,0,0,41,12.25,12.5,1,1,False,True,False
1536,9500,1,106.2,0,0,1,0,0,27,0.0,0.0,0,0,True,False,False
1537,9238,1,125.6,0,0,1,0,1,18,12.666666666666666,12.0,2,1,False,False,True
1538,9853,1,117.5,0,1,0,0,0,20,12.0,11.666666666666666,0,0,True,False,False
1539,9119,1,122.5,0,0,0,0,0,32,0.0,0.0,0,0,True,False,False
1540,9147,1,132.9,0,0,1,0,0,19,11.666666666666666,10.8,0,0,True,False,False
1541,9853,1,103.0,0,0,1,0,0,41,0.0,0.0,0,0,True,False,False
